txn_id,customer_id,payee_id,amount,hour_of_day,is_new_payee,is_new_device,is_loc_changed,valid_otp,social_scam_score,behavior_deviation,label_is_fraud,scam_scenario_id
TXN-149064,5817,PAY-5261,1861.97,14,False,False,False,True,1.97,-0.09,False,0
TXN-149065,9877,PAY-6055,692.94,7,False,False,False,True,3.87,0.84,False,0
TXN-149066,8377,PAY-5197,997.92,17,False,False,False,True,1.64,0.01,False,0
TXN-149067,7729,PAY-5096,2907.67,9,False,False,False,True,0.13,1.75,False,0
TXN-149068,6439,PAY-5567,3064.41,10,False,False,False,True,1.22,1.58,False,0
TXN-149069,1352,PAY-6015,811.28,22,False,False,False,True,0.03,1.25,False,0
TXN-149070,2689,PAY-5780,3752.95,12,False,False,False,True,0.31,0.89,False,0
TXN-149071,2504,PAY-5617,9318.33,21,False,False,False,True,4.86,0.65,False,0
TXN-149072,7732,PAY-5440,2031.35,14,False,False,False,True,0.32,0.79,False,0
TXN-149073,5821,PAY-5767,457.2,10,False,False,False,True,3.56,0.4,False,0
TXN-149074,6818,PAY-5254,2212.72,12,True,False,False,True,0.54,-0.25,False,0
TXN-149075,1516,PAY-5419,1575.08,22,False,False,False,True,2.12,0.58,False,0
TXN-149076,10488,PAY-5331,3111.55,7,False,False,False,True,0.88,0.43,False,0
TXN-149077,10424,PAY-5379,2323.86,14,False,False,False,True,2.2,-0.19,False,0
TXN-149078,8341,PAY-5837,2477.21,13,False,False,False,True,0.14,0.76,False,0
TXN-149079,10115,PAY-6005,2250.91,16,False,False,False,True,0.91,0.9,False,0
TXN-149080,8228,PAY-5086,1264.43,8,True,False,False,True,0.01,1.27,False,0
TXN-149081,7142,PAY-5777,2143.9,18,False,False,False,True,2.04,1.0,False,0
TXN-149082,5160,PAY-5533,2526.78,20,False,False,False,True,0.24,0.52,False,0
TXN-149083,1776,PAY-5376,2603.45,13,False,False,False,True,0.69,0.78,False,0
TXN-149084,7406,PAY-5386,1176.77,11,False,False,False,True,0.07,1.48,False,0
TXN-149085,4515,PAY-6258,986.14,19,False,False,False,True,0.0,0.63,False,0
TXN-149086,8747,PAY-5253,1050.27,9,False,False,False,True,1.52,1.05,False,0
TXN-149087,8970,PAY-5662,222.42,16,False,False,False,True,0.56,1.69,False,0
TXN-149088,5640,PAY-5901,2557.01,16,False,False,False,True,0.45,1.46,False,0
TXN-149089,8883,PAY-5118,930.18,21,False,False,False,True,5.04,1.02,False,0
TXN-149090,10278,PAY-5166,17728.51,11,False,False,False,True,0.67,1.55,False,0
TXN-149091,6784,PAY-5099,2135.37,17,False,False,False,True,0.74,0.91,False,0
TXN-149092,7974,PAY-5024,1176.25,20,False,False,False,True,0.33,1.11,False,0
TXN-149093,5305,PAY-6087,1286.49,9,True,False,False,True,0.58,1.0,False,0
TXN-149094,1706,PAY-5548,922.06,7,False,False,False,True,0.14,1.0,False,0
TXN-149095,10038,PAY-5345,839.55,19,False,False,False,True,0.01,1.35,False,0
TXN-149096,4946,PAY-5996,418.9,12,False,False,True,True,0.82,1.27,False,0
TXN-149097,4641,PAY-5790,8231.0,11,False,False,False,True,9.0,0.33,False,0
TXN-149098,2304,PAY-6226,1658.01,22,False,False,False,True,0.03,1.57,False,0
TXN-149099,8484,PAY-5350,1320.85,11,False,False,False,True,0.01,0.95,False,0
TXN-149100,6394,PAY-6208,376.43,19,False,False,False,True,0.44,0.49,False,0
TXN-149101,7935,PAY-6021,1722.84,21,False,False,False,True,0.01,1.16,False,0
TXN-149102,3952,PAY-6149,719.72,8,False,False,False,True,1.52,0.86,False,0
TXN-149103,6140,PAY-6105,75.95,12,False,False,False,True,0.6,1.67,False,0
TXN-149104,8148,PAY-6013,2123.31,19,False,False,False,True,0.02,1.17,False,0
TXN-149105,6837,PAY-5838,806.08,14,False,False,False,True,0.38,1.29,False,0
TXN-149106,3708,PAY-5349,1828.62,7,False,False,False,True,3.16,0.69,False,0
TXN-149107,6742,PAY-6232,1562.13,20,False,False,False,True,0.43,1.34,False,0
TXN-149108,10763,PAY-5137,1432.31,17,False,False,False,True,2.67,0.6,False,0
TXN-149109,7863,PAY-5520,1262.89,18,False,False,False,True,0.67,1.73,False,0
TXN-149110,8201,PAY-5213,2176.18,14,True,False,False,True,0.07,1.46,False,0
TXN-149111,10762,PAY-5942,849.32,7,False,False,False,True,2.19,2.13,False,0
TXN-149112,8383,PAY-5249,2241.04,14,False,False,False,True,0.8,0.9,False,0
TXN-149113,2151,PAY-5865,6709.2,7,False,False,False,True,0.12,1.48,False,0
TXN-149114,9871,PAY-6033,3782.59,14,False,False,False,True,0.01,1.14,False,0
TXN-149115,8809,PAY-5950,6208.52,8,False,False,False,True,0.5,1.77,False,0
TXN-149116,1368,PAY-5053,3107.53,14,False,False,False,True,3.97,1.39,False,0
TXN-149117,8543,PAY-5145,8159.84,20,False,False,False,True,1.13,0.59,False,0
TXN-149118,6540,PAY-6099,2058.59,16,False,False,False,True,2.6,1.39,False,0
TXN-149119,2631,PAY-5338,2146.96,8,False,False,False,True,0.11,1.33,False,0
TXN-149120,6600,PAY-5924,3857.1,14,False,False,False,True,0.24,0.97,False,0
TXN-149121,4242,PAY-5124,2041.97,7,False,False,False,True,1.12,2.05,False,0
TXN-149122,5552,PAY-5699,2728.61,13,False,False,False,True,0.05,1.5,False,0
TXN-149123,5158,PAY-5726,5949.37,9,False,False,False,True,6.28,1.43,False,0
TXN-149124,10181,PAY-5326,3920.02,9,False,False,False,True,2.05,1.15,False,0
TXN-149125,7790,PAY-6158,606.01,19,False,True,False,True,0.84,1.44,False,0
TXN-149126,6179,PAY-5231,1620.72,7,False,False,False,True,0.68,0.27,False,0
TXN-149127,2735,PAY-5242,4039.18,20,False,False,False,True,0.01,0.82,False,0
TXN-149128,6059,PAY-6142,2199.77,17,False,False,False,True,0.52,0.92,False,0
TXN-149129,8804,PAY-5597,551.1,12,False,False,False,True,1.7,0.8,False,0
TXN-149130,9973,PAY-5005,1395.42,18,False,False,False,True,0.04,0.63,False,0
TXN-149131,9390,PAY-5678,4938.61,13,True,False,False,True,3.06,1.11,False,0
TXN-149132,3558,PAY-5077,1917.39,14,True,False,False,True,0.39,1.56,False,0
TXN-149133,3076,PAY-5210,6486.96,8,False,False,False,True,0.58,1.04,False,0
TXN-149134,6506,PAY-6031,352.56,7,False,True,False,True,4.2,1.1,False,0
TXN-149135,5069,PAY-5486,423.6,17,False,False,False,True,2.76,1.14,False,0
TXN-149136,1707,PAY-5818,11577.49,22,False,False,False,True,3.49,0.95,False,0
TXN-149137,9271,PAY-5976,1947.07,10,False,False,False,True,0.0,1.39,False,0
TXN-149138,6556,PAY-6211,2742.85,11,False,False,False,True,1.44,0.84,False,0
TXN-149139,9592,PAY-5192,560.62,12,False,False,False,True,0.08,1.17,False,0
TXN-149140,10805,PAY-5163,591.19,7,True,False,False,True,2.52,0.58,False,0
TXN-149141,9821,PAY-5166,1763.89,14,True,False,False,True,2.44,0.82,False,0
TXN-149142,5662,PAY-6213,1108.24,13,False,False,False,True,2.29,0.82,False,0
TXN-149143,8155,PAY-5084,1563.36,8,False,False,False,True,0.48,1.44,False,0
TXN-149144,2810,PAY-6143,1483.83,10,False,False,False,True,0.71,2.2,False,0
TXN-149145,6933,PAY-5268,1474.89,16,False,False,False,True,4.3,1.73,False,0
TXN-149146,5172,PAY-6051,367.09,20,True,False,False,True,0.74,1.08,False,0
TXN-149147,10031,PAY-5881,422.56,12,False,False,False,True,1.7,0.64,False,0
TXN-149148,2489,PAY-5888,120.15,21,False,False,False,True,0.03,0.24,False,0
TXN-149149,2141,PAY-6227,3660.1,21,False,False,False,True,1.66,0.72,False,0
TXN-149150,7267,PAY-6164,1866.75,14,False,False,False,True,0.06,1.41,False,0
TXN-149151,8645,PAY-5652,3697.7,19,True,False,False,True,0.04,1.76,False,0
TXN-149152,3748,PAY-5299,2049.12,12,False,False,False,True,0.1,0.99,False,0
TXN-149153,9444,PAY-5318,765.33,7,False,False,False,True,0.14,1.24,False,0
TXN-149154,9680,PAY-5258,2926.29,21,False,False,False,True,5.44,0.42,False,0
TXN-149155,5388,PAY-5286,1897.18,15,False,False,False,True,0.01,1.0,False,0
TXN-149156,3364,PAY-5678,4707.62,7,False,False,False,True,1.87,1.05,False,0
TXN-149157,6988,PAY-5948,896.73,7,True,False,False,True,0.06,0.85,False,0
TXN-149158,5959,PAY-5714,1234.04,10,False,False,False,True,0.9,1.2,False,0
TXN-149159,5661,PAY-5100,50.0,15,False,True,False,True,0.0,0.66,False,0
TXN-149160,1420,PAY-5540,3841.22,8,False,False,False,True,1.05,1.66,False,0
TXN-149161,10152,PAY-5485,949.3,8,False,False,False,True,0.13,1.47,False,0
TXN-149162,4072,PAY-6042,1377.19,12,False,False,False,True,0.26,0.62,False,0
TXN-149163,5610,PAY-5604,3081.83,18,False,False,False,True,0.1,-0.12,False,0
TXN-149164,10980,PAY-5641,1483.2,7,False,False,False,True,0.05,0.82,False,0
TXN-149165,2442,PAY-5600,1560.29,11,True,False,False,True,0.1,0.41,False,0
TXN-149166,5561,PAY-5029,1632.1,11,True,False,False,True,0.13,1.19,False,0
TXN-149167,1050,PAY-5189,1857.52,18,True,False,False,True,0.37,0.76,False,0
TXN-149168,1888,PAY-5824,1027.06,17,False,False,False,True,1.06,0.95,False,0
TXN-149169,5350,PAY-6180,4196.39,12,False,False,False,True,1.42,0.94,False,0
TXN-149170,5142,PAY-6250,848.66,17,False,False,False,True,3.12,1.48,False,0
TXN-149171,6835,PAY-5229,2785.09,12,False,False,False,True,0.06,0.87,False,0
TXN-149172,8925,PAY-6041,1430.05,15,False,False,False,True,0.21,0.13,False,0
TXN-149173,9571,PAY-5528,4772.63,11,False,False,False,True,0.31,1.68,False,0
TXN-149174,3723,PAY-5786,3701.62,22,False,False,False,True,3.28,1.08,False,0
TXN-149175,9307,PAY-5692,1340.17,13,False,False,False,True,0.0,1.15,False,0
TXN-149176,1365,PAY-5921,2926.56,12,False,False,False,True,0.68,1.14,False,0
TXN-149177,10272,PAY-5306,812.22,9,False,False,False,True,0.12,1.26,False,0
TXN-149178,9710,PAY-5695,915.16,14,False,False,False,True,0.39,1.1,False,0
TXN-149179,9072,PAY-5089,1421.73,9,False,False,False,True,0.36,1.71,False,0
TXN-149180,4739,PAY-5189,3415.63,20,False,False,False,True,0.39,1.74,False,0
TXN-149181,1037,PAY-5072,2582.65,21,False,False,False,True,4.88,1.56,False,0
TXN-149182,10047,PAY-6047,3615.1,15,True,False,False,True,1.93,1.72,False,0
TXN-149183,10176,PAY-5352,374.64,13,False,False,False,True,2.26,0.78,False,0
TXN-149184,7931,PAY-5374,345.61,22,False,False,False,True,3.84,1.66,False,0
TXN-149185,5491,PAY-5885,50.0,22,False,False,False,True,0.11,0.82,False,0
TXN-149186,3371,PAY-5332,1538.4,12,False,False,False,True,0.65,0.25,False,0
TXN-149187,7537,PAY-5973,2665.83,22,False,False,False,True,2.57,1.2,False,0
TXN-149188,2923,PAY-5688,1547.81,16,False,False,False,True,0.31,1.23,False,0
TXN-149189,7180,PAY-6259,221.55,19,True,False,False,True,1.39,1.38,False,0
TXN-149190,10406,PAY-5207,694.91,20,False,False,False,True,0.0,1.03,False,0
TXN-149191,1175,PAY-5163,932.5,9,False,False,False,True,0.39,0.09,False,0
TXN-149192,8520,PAY-5929,1477.4,8,False,False,False,True,0.5,1.46,False,0
TXN-149193,3450,PAY-5059,8821.98,11,False,False,False,True,1.26,0.86,False,0
TXN-149194,10226,PAY-5353,3146.62,15,False,False,False,True,0.86,1.12,False,0
TXN-149195,3260,PAY-5075,1286.88,9,False,False,False,True,0.12,0.61,False,0
TXN-149196,5246,PAY-5555,4450.03,12,False,False,False,True,0.61,0.39,False,0
TXN-149197,2992,PAY-5360,3290.57,20,False,False,False,True,1.46,1.8,False,0
TXN-149198,1496,PAY-5904,573.69,16,False,False,False,True,0.19,0.88,False,0
TXN-149199,3456,PAY-5584,2642.99,11,True,False,False,True,0.36,1.38,False,0
TXN-149200,2045,PAY-5370,1663.43,10,False,False,False,True,0.01,0.95,False,0
TXN-149201,5637,PAY-5552,1503.75,8,False,False,False,True,0.78,0.52,False,0
TXN-149202,6515,PAY-5563,1054.51,22,False,False,False,True,0.79,1.59,False,0
TXN-149203,2037,PAY-5872,6925.64,19,False,False,False,True,0.04,1.17,False,0
TXN-149204,7161,PAY-5544,50.0,10,True,False,False,True,0.02,1.45,False,0
TXN-149205,5017,PAY-5866,1189.97,16,False,False,False,True,0.0,1.33,False,0
TXN-149206,8116,PAY-5577,1190.64,19,False,False,False,True,0.4,0.7,False,0
TXN-149207,6068,PAY-5629,1413.37,8,False,False,False,True,2.99,2.08,False,0
TXN-149208,4847,PAY-5973,440.07,20,True,False,False,True,0.94,-0.19,False,0
TXN-149209,9382,PAY-5695,1665.9,21,False,False,True,True,0.57,0.43,False,0
TXN-149210,10204,PAY-5187,1388.8,8,False,False,False,True,1.45,0.88,False,0
TXN-149211,2017,PAY-6251,4339.55,9,False,False,False,True,10.0,1.47,False,0
TXN-149212,4951,PAY-5164,3828.07,20,False,False,False,True,0.15,0.53,False,0
TXN-149213,7930,PAY-5805,2448.35,20,True,False,False,True,1.19,1.78,False,0
TXN-149214,7344,PAY-5752,841.34,8,False,False,False,True,0.57,1.02,False,0
TXN-149215,3192,PAY-5135,520.78,17,False,False,False,True,0.08,0.3,False,0
TXN-149216,9191,PAY-5252,6446.64,7,False,False,False,True,0.38,0.47,False,0
TXN-149217,6125,PAY-5149,3048.24,16,False,False,False,True,0.3,0.31,False,0
TXN-149218,6955,PAY-6104,4877.8,13,False,False,False,True,1.05,0.93,False,0
TXN-149219,3408,PAY-5148,3255.28,15,False,False,False,True,0.01,1.72,False,0
TXN-149220,1848,PAY-5927,1031.85,19,False,False,False,True,7.05,1.11,False,0
TXN-149221,3606,PAY-5358,2044.89,11,False,False,False,True,0.98,1.27,False,0
TXN-149222,9881,PAY-5627,1534.47,13,False,False,False,True,1.85,1.68,False,0
TXN-149223,3214,PAY-5853,1107.93,10,True,False,False,True,0.21,0.29,False,0
TXN-149224,10573,PAY-5760,1089.92,15,True,False,False,True,1.45,0.56,False,0
TXN-149225,9871,PAY-5505,3050.98,12,False,False,False,True,0.62,0.99,False,0
TXN-149226,6249,PAY-6244,11260.25,8,True,False,False,True,1.94,1.51,False,0
TXN-149227,6111,PAY-5388,1088.46,19,False,False,False,True,0.54,1.93,False,0
TXN-149228,9806,PAY-6291,1787.72,19,True,False,False,True,1.48,0.55,False,0
TXN-149229,3742,PAY-6223,3113.46,12,False,False,False,True,0.32,1.08,False,0
TXN-149230,10211,PAY-5368,824.8,7,False,False,False,True,2.77,1.24,False,0
TXN-149231,2808,PAY-6272,5489.04,15,False,False,False,True,0.02,1.46,False,0
TXN-149232,6410,PAY-5971,886.63,15,False,False,False,True,1.24,0.49,False,0
TXN-149233,6603,PAY-6176,1713.22,22,False,False,True,True,1.72,1.7,False,0
TXN-149234,6550,PAY-5357,4679.27,21,False,False,False,True,1.3,0.63,False,0
TXN-149235,2664,PAY-6105,248.82,22,False,False,False,True,1.83,1.23,False,0
TXN-149236,4573,PAY-6134,2011.82,16,False,False,False,True,5.65,0.55,False,0
TXN-149237,6398,PAY-6285,2987.15,20,False,False,False,True,0.06,1.35,False,0
TXN-149238,8001,PAY-5755,2758.4,12,False,False,False,True,3.92,1.42,False,0
TXN-149239,10303,PAY-5003,320.28,13,False,False,False,True,0.02,1.87,False,0
TXN-149240,7769,PAY-5240,2929.52,18,False,False,True,True,0.0,1.42,False,0
TXN-149241,2212,PAY-5034,1196.53,8,False,False,False,True,0.18,0.92,False,0
TXN-149242,10890,PAY-6060,5690.66,19,False,False,False,True,5.18,1.08,False,0
TXN-149243,4728,PAY-5678,406.08,12,False,False,False,True,0.8,0.69,False,0
TXN-149244,3321,PAY-5163,3193.43,15,True,False,False,True,0.57,1.2,False,0
TXN-149245,1566,PAY-5274,2415.17,21,False,False,False,True,1.78,0.74,False,0
TXN-149246,4060,PAY-5998,1658.8,18,False,False,False,True,2.46,0.69,False,0
TXN-149247,3787,PAY-5236,10181.94,21,True,False,False,True,0.14,0.8,False,0
TXN-149248,7051,PAY-5243,993.57,7,False,False,False,True,0.85,1.18,False,0
TXN-149249,3818,PAY-5584,1594.65,11,False,False,False,True,0.98,0.78,False,0
TXN-149250,1429,PAY-5630,745.26,19,False,False,False,True,4.21,2.13,False,0
TXN-149251,6583,PAY-5187,948.13,16,False,False,False,True,0.0,0.57,False,0
TXN-149252,5426,PAY-5406,50.0,18,True,False,False,True,0.56,0.67,False,0
TXN-149253,2824,PAY-6077,1575.77,7,False,True,False,True,4.04,0.71,False,0
TXN-149254,6302,PAY-5356,1449.16,13,False,False,False,True,0.2,1.75,False,0
TXN-149255,5956,PAY-5718,5695.42,20,False,False,False,True,1.9,1.2,False,0
TXN-149256,7199,PAY-5811,4126.03,8,False,False,False,True,1.36,1.63,False,0
TXN-149257,10439,PAY-5662,2287.78,17,False,False,False,True,1.18,1.14,False,0
TXN-149258,9432,PAY-5373,331.01,22,False,False,False,True,0.01,1.44,False,0
TXN-149259,1769,PAY-5482,4435.08,7,False,False,False,True,0.07,1.19,False,0
TXN-149260,7302,PAY-6080,2103.7,7,False,False,False,True,1.99,0.64,False,0
TXN-149261,10171,PAY-6044,6001.6,11,False,False,False,True,0.41,1.18,False,0
TXN-149262,10107,PAY-5825,857.71,7,False,False,False,True,0.47,1.03,False,0
TXN-149263,1380,PAY-5248,3443.55,11,False,False,False,True,0.5,1.78,False,0
TXN-149264,7777,PAY-6158,2570.6,19,False,False,False,True,0.0,0.74,False,0
TXN-149265,9318,PAY-5425,2252.52,21,False,False,False,True,1.99,0.47,False,0
TXN-149266,4256,PAY-5006,943.92,19,True,False,False,True,0.0,0.69,False,0
TXN-149267,2150,PAY-6268,512.76,22,False,False,False,True,0.12,1.24,False,0
TXN-149268,4140,PAY-5103,1380.62,11,False,True,False,True,0.68,1.0,False,0
TXN-149269,1147,PAY-6012,8056.89,17,False,False,False,True,8.03,1.58,False,0
TXN-149270,3727,PAY-5051,6180.76,16,False,False,False,True,1.18,1.26,False,0
TXN-149271,1104,PAY-5360,4587.84,7,True,False,False,True,0.65,1.06,False,0
TXN-149272,3962,PAY-5667,4955.22,20,False,False,False,True,3.03,1.43,False,0
TXN-149273,4431,PAY-5275,3083.05,7,False,False,False,True,0.02,0.71,False,0
TXN-149274,4450,PAY-6210,1198.18,19,False,False,False,True,0.91,1.16,False,0
TXN-149275,3173,PAY-5939,298.09,9,False,False,False,True,1.6,1.32,False,0
TXN-149276,3882,PAY-5336,1944.41,22,False,False,False,True,1.07,1.48,False,0
TXN-149277,3566,PAY-5391,1827.93,10,False,False,False,True,0.08,1.28,False,0
TXN-149278,9948,PAY-5005,2452.48,10,False,False,True,True,0.55,0.3,False,0
TXN-149279,4911,PAY-6168,2238.74,20,False,False,False,True,1.61,0.6,False,0
TXN-149280,1329,PAY-6076,627.08,13,False,False,False,True,1.23,0.64,False,0
TXN-149281,4933,PAY-5844,997.39,15,False,False,False,True,0.33,1.49,False,0
TXN-149282,8501,PAY-5301,503.06,21,False,False,False,True,0.59,1.06,False,0
TXN-149283,2482,PAY-6297,1697.45,18,False,False,False,True,1.51,1.67,False,0
TXN-149284,5579,PAY-5328,2332.8,8,False,False,False,True,3.58,0.17,False,0
TXN-149285,1283,PAY-5338,16509.88,22,False,False,False,True,0.8,1.2,False,0
TXN-149286,9590,PAY-5423,1168.37,10,False,True,False,True,0.83,1.59,False,0
TXN-149287,7192,PAY-5314,2165.75,18,False,False,False,True,2.86,0.63,False,0
TXN-149288,1120,PAY-5566,401.48,12,False,False,False,True,3.34,0.31,False,0
TXN-149289,6618,PAY-5905,2315.12,11,False,False,False,True,0.61,1.08,False,0
TXN-149290,9908,PAY-5503,5205.94,13,False,False,False,True,0.9,1.1,False,0
TXN-149291,1286,PAY-5919,5317.44,11,False,False,False,True,0.01,1.67,False,0
TXN-149292,8138,PAY-6003,8659.6,13,False,False,False,True,1.97,0.36,False,0
TXN-149293,10289,PAY-6057,50.0,17,False,False,False,True,0.03,0.68,False,0
TXN-149294,10853,PAY-5002,455.95,10,False,False,False,True,5.56,0.97,False,0
TXN-149295,3084,PAY-5299,863.26,12,False,False,False,True,0.19,1.7,False,0
TXN-149296,7276,PAY-6185,1763.87,12,False,False,False,True,1.37,1.87,False,0
TXN-149297,2498,PAY-5269,131.64,10,False,False,False,True,1.56,1.09,False,0
TXN-149298,1713,PAY-6267,2370.47,16,False,False,False,True,0.05,0.94,False,0
TXN-149299,2256,PAY-5734,1368.57,15,False,False,False,True,0.02,0.19,False,0
TXN-149300,2359,PAY-5912,2526.49,7,False,False,False,True,0.73,0.99,False,0
TXN-149301,1764,PAY-5883,2720.56,14,False,False,False,True,0.21,1.8,False,0
TXN-149302,1681,PAY-5558,2507.72,19,False,False,False,True,3.89,0.84,False,0
TXN-149303,1690,PAY-5683,1479.96,8,False,False,False,True,8.85,0.55,False,0
TXN-149304,1238,PAY-5584,4561.01,14,False,False,False,True,1.28,1.11,False,0
TXN-149305,7303,PAY-5003,2639.3,17,False,False,False,True,0.33,1.51,False,0
TXN-149306,7330,PAY-6114,6322.43,17,False,False,False,True,0.04,0.76,False,0
TXN-149307,1716,PAY-6198,222.62,20,False,False,False,True,0.49,1.03,False,0
TXN-149308,6779,PAY-6279,3247.78,8,True,True,False,True,0.03,1.87,False,0
TXN-149309,4050,PAY-6245,5449.94,17,False,False,False,True,4.39,1.41,False,0
TXN-149310,2252,PAY-5654,2512.77,8,True,False,False,True,2.8,0.1,False,0
TXN-149311,4791,PAY-5149,213.55,7,False,False,False,True,1.5,1.06,False,0
TXN-149312,8350,PAY-5321,742.33,14,False,False,False,True,4.08,1.76,False,0
TXN-149313,6744,PAY-5369,1157.31,21,False,False,False,True,0.0,1.73,False,0
TXN-149314,3934,PAY-5366,11036.62,16,False,False,False,True,0.14,1.15,False,0
TXN-149315,3197,PAY-5533,7245.31,14,False,False,False,True,0.3,0.9,False,0
TXN-149316,9152,PAY-6010,4643.58,19,False,False,False,True,2.2,0.91,False,0
TXN-149317,4274,PAY-5507,2688.58,8,False,False,False,True,0.82,1.89,False,0
TXN-149318,2929,PAY-5589,1688.54,10,False,False,False,True,1.35,0.83,False,0
TXN-149319,6206,PAY-6244,503.44,18,False,False,False,True,4.22,1.38,False,0
TXN-149320,9446,PAY-5849,1864.11,14,False,False,False,True,1.55,0.45,False,0
TXN-149321,1818,PAY-5020,649.27,21,True,False,False,True,0.0,0.04,False,0
TXN-149322,8739,PAY-5444,6326.5,12,True,False,False,True,5.55,1.07,False,0
TXN-149323,4474,PAY-5254,936.91,18,False,False,False,True,2.13,0.38,False,0
TXN-149324,8872,PAY-6124,928.28,13,False,False,False,True,1.28,0.11,False,0
TXN-149325,1289,PAY-5389,7055.02,12,False,True,False,True,2.18,0.93,False,0
TXN-149326,10919,PAY-5542,1657.73,10,False,False,False,True,0.21,1.05,False,0
TXN-149327,6372,PAY-5135,1042.1,17,False,False,False,True,0.03,1.97,False,0
TXN-149328,5455,PAY-5601,4072.5,10,True,False,False,True,0.06,1.09,False,0
TXN-149329,1065,PAY-5648,331.91,9,False,False,False,True,0.07,0.87,False,0
TXN-149330,4380,PAY-5939,326.23,21,False,False,False,True,7.3,0.9,False,0
TXN-149331,7122,PAY-5089,1830.81,17,False,False,False,True,0.01,0.71,False,0
TXN-149332,4004,PAY-5942,622.36,8,False,False,False,True,1.46,0.66,False,0
TXN-149333,5712,PAY-5600,1573.56,22,False,False,False,True,1.09,1.11,False,0
TXN-149334,9848,PAY-5846,1218.81,19,False,False,False,True,0.02,0.19,False,0
TXN-149335,8483,PAY-6229,2939.54,7,False,False,False,True,0.53,0.16,False,0
TXN-149336,7542,PAY-5057,502.17,21,False,False,False,True,8.71,1.19,False,0
TXN-149337,4738,PAY-5529,1530.38,9,True,False,False,True,0.33,0.88,False,0
TXN-149338,10971,PAY-5884,50.0,18,False,False,False,True,0.27,0.91,False,0
TXN-149339,7948,PAY-5154,302.47,21,False,False,False,True,2.81,0.38,False,0
TXN-149340,1734,PAY-5630,3242.01,14,True,True,False,True,4.84,1.56,False,0
TXN-149341,5983,PAY-5554,1567.62,14,False,False,False,True,0.12,0.27,False,0
TXN-149342,7759,PAY-6099,2796.77,20,False,False,False,True,0.08,0.82,False,0
TXN-149343,7241,PAY-5284,383.91,20,False,False,False,True,0.02,0.48,False,0
TXN-149344,6171,PAY-6135,486.71,16,False,False,False,True,0.8,0.77,False,0
TXN-149345,4435,PAY-5639,1250.67,16,True,True,False,True,2.03,1.1,False,0
TXN-149346,3578,PAY-6020,2413.96,20,False,False,False,True,0.17,-0.17,False,0
TXN-149347,3197,PAY-5262,5486.79,21,False,False,False,True,0.01,0.31,False,0
TXN-149348,5759,PAY-5444,890.82,14,False,False,False,True,2.61,1.06,False,0
TXN-149349,5777,PAY-5154,1106.03,10,False,False,False,True,0.78,0.77,False,0
TXN-149350,7479,PAY-6240,1300.39,10,False,False,False,True,2.53,1.0,False,0
TXN-149351,1854,PAY-5398,732.84,18,False,False,False,True,2.92,1.53,False,0
TXN-149352,3598,PAY-5861,6335.28,22,False,False,False,True,0.26,0.85,False,0
TXN-149353,10981,PAY-5753,1304.58,15,False,False,False,True,0.4,1.4,False,0
TXN-149354,6567,PAY-5337,1978.36,22,False,False,False,True,0.96,0.54,False,0
TXN-149355,4505,PAY-6113,1695.16,10,False,False,False,True,2.04,1.04,False,0
TXN-149356,6692,PAY-6090,1142.88,17,False,False,False,True,0.19,1.0,False,0
TXN-149357,3077,PAY-5941,1975.3,8,False,False,False,True,4.46,2.04,False,0
TXN-149358,5057,PAY-6126,7340.4,15,False,False,False,True,1.33,1.35,False,0
TXN-149359,2400,PAY-5269,1618.41,8,False,False,False,True,0.01,1.37,False,0
TXN-149360,4321,PAY-6030,1189.35,18,False,False,False,True,0.41,1.39,False,0
TXN-149361,6800,PAY-5983,444.33,9,False,False,False,True,1.41,1.42,False,0
TXN-149362,2917,PAY-5026,2197.56,10,False,False,False,True,0.31,1.46,False,0
TXN-149363,1496,PAY-5740,1172.46,22,False,False,False,True,0.0,1.3,False,0
TXN-149364,4109,PAY-5240,512.08,16,False,False,False,True,0.01,0.6,False,0
TXN-149365,4794,PAY-5153,875.58,7,True,False,False,True,0.0,0.44,False,0
TXN-149366,3386,PAY-5419,1479.69,17,False,False,False,True,2.17,0.51,False,0
TXN-149367,5833,PAY-5864,1561.97,17,False,False,False,True,2.49,0.47,False,0
TXN-149368,4791,PAY-5611,176.84,10,False,False,False,True,0.01,0.84,False,0
TXN-149369,9300,PAY-6147,50.0,11,False,False,True,True,0.7,1.67,False,0
TXN-149370,4729,PAY-6152,2420.26,22,False,False,True,True,0.0,1.05,False,0
TXN-149371,5803,PAY-5475,831.72,13,False,False,False,True,5.75,1.43,False,0
TXN-149372,1499,PAY-5404,1663.5,14,False,False,False,True,0.05,1.69,False,0
TXN-149373,7454,PAY-5168,2785.76,19,False,False,False,True,0.42,0.5,False,0
TXN-149374,2285,PAY-5204,375.13,22,False,False,False,True,2.16,1.8,False,0
TXN-149375,3413,PAY-5927,50.0,13,False,False,False,True,0.24,1.31,False,0
TXN-149376,10026,PAY-5540,653.55,13,False,False,False,True,0.0,1.46,False,0
TXN-149377,1480,PAY-5875,1699.18,13,False,False,False,True,4.75,0.7,False,0
TXN-149378,6866,PAY-5944,295.37,18,False,False,False,True,0.02,0.45,False,0
TXN-149379,6511,PAY-5096,1643.32,16,False,False,False,True,2.14,0.91,False,0
TXN-149380,9354,PAY-5730,690.94,19,False,False,False,True,0.33,1.19,False,0
TXN-149381,8345,PAY-6113,419.5,15,False,False,False,True,0.02,0.46,False,0
